"","X","Cast","lat","lon","year","month","day","temp","sal","Depth","Oxygen","Type","Bottom.depth","Chlorophyl"
"1",1,812002,31.392,-80.887,1981,7,28,27.5,36.27,10,5.84,NA,-17,NA
"2",2,812026,31.687,-80.345,1981,7,29,25.7125,36.3325,24,6.21,NA,-26,NA
"3",74,869140,28.217,-92.067,1987,7,17,23.699,35.5856,69,3.05,NA,-73,NA
"4",75,873218,28.033,-92.033,1988,7,21,25.4816666666667,36.277,50,5.03,NA,-123,NA
"5",76,873232,28.717,-92.1,1988,7,21,27.5748333333333,34.7405,31,4.53,NA,-36,NA
"6",77,873233,28.85,-92.1,1988,7,21,29.156,31.212,1,4.88,NA,-27,NA
"7",78,876071,28.738,-94.985,1991,6,15,27.3872,35.0896,19,4.25,NA,-25,NA
"8",79,876072,28.418,-95.002,1991,6,15,27.2066666666667,35.391,35,4.28,NA,-38,NA
"9",80,876073,28.258,-94.993,1991,6,15,27.256,35.251,28,4.6,NA,-49,NA
"10",81,876074,28.068,-94.99,1991,6,15,25.9168571428571,35.3852857142857,58,4.45,NA,-71,NA
"11",82,876075,27.912,-94.987,1991,6,15,24.4341818181818,35.8945454545455,96,3.74,NA,-107,NA
"12",83,876076,27.448,-94.988,1991,6,15,17.3364444444444,35.6903888888889,960,3.99,NA,-987,NA
"13",84,876077,27.452,-94.98,1991,6,16,12.9036666666667,35.7288333333333,960,3.99,NA,-987,NA
"14",85,876078,27.763,-95.008,1991,6,17,18.93075,35.7804166666667,379,2.77,NA,-446,NA
"15",86,876079,27.83,-95,1991,6,18,21.6510833333333,36.0664166666667,200,2.75,NA,-393,NA
"16",87,876081,28.983,-94.882,1991,6,18,27.806,28.9275,9,NA,NA,-19,NA
"17",147,2635896,23.73,-82.23,1980,6,1,18.4547368421053,NA,492,NA,"XBT",-1664,NA
"18",148,2635916,23.72,-82.23,1980,6,1,19.5865,NA,500,NA,"XBT",-1664,NA
"19",149,2635954,23.67,-82.18,1980,6,1,19.8735294117647,NA,485,NA,"XBT",-1703,NA
"20",150,2636021,23.68,-82.22,1980,6,2,18.7171428571429,NA,492,NA,"XBT",-1719,NA
"21",151,2636061,23.63,-82.37,1980,6,2,19.2617647058824,NA,484,NA,"XBT",-1713,NA
"22",152,2636085,23.6,-82.33,1980,6,2,18.715625,NA,487,NA,"XBT",-1686,NA
"23",153,2636123,23.93,-81.92,1980,6,3,18.738125,NA,494,NA,"XBT",-1466,NA
"24",154,2636324,23.93,-82.2,1980,6,4,18.4728571428571,NA,473,NA,"XBT",-1412,NA
"25",155,2636356,23.43,-82.45,1980,6,5,19.98,NA,473,NA,"XBT",-1743,NA
"26",156,2636388,23.47,-82.4,1980,6,5,19.4642857142857,NA,470,NA,"XBT",-1748,NA
"27",157,2636419,23.47,-82.45,1980,6,5,19.8631578947368,NA,470,NA,"XBT",-1804,NA
"28",158,2636462,30.47,-80.08,1980,6,5,15.8415384615385,NA,296,NA,"XBT",-243,NA
"29",159,2636554,23.72,-82.28,1980,6,6,19.1019230769231,NA,471,NA,"XBT",-1636,NA
"30",160,2636581,24.05,-82.53,1980,6,6,17.3766666666667,NA,471,NA,"XBT",-786,NA
"31",161,2636608,24.93,-83.43,1980,6,7,25.07,NA,77,NA,"XBT",-68,NA
"32",162,2636609,25.1,-83.52,1980,6,7,24.636,NA,82,NA,"XBT",-71,NA
"33",163,2636619,25.17,-83.68,1980,6,7,22.3538461538462,NA,91,NA,"XBT",-86,NA
"34",164,2636624,25.38,-83.92,1980,6,7,20.7608,NA,132,NA,"XBT",-122,NA
"35",165,2636627,25.472,-84.008,1980,6,7,21.4070833333333,NA,150,NA,"XBT",-142,NA
"36",166,2636631,25.565,-84.1,1980,6,7,21.2904545454545,NA,164,NA,"XBT",-148,NA
"37",167,2636634,25.67,-84.19,1980,6,7,21.9445454545455,NA,178,NA,"XBT",-162,NA
"38",168,2636645,25.83,-84.33,1980,6,7,23.0389473684211,NA,206,NA,"XBT",-167,NA
"39",169,2636646,26.022,-84.523,1980,6,7,21.0939130434783,NA,234,NA,"XBT",-223,NA
"40",170,2636648,26.195,-84.695,1980,6,7,20.4132258064516,NA,438,NA,"XBT",-417,NA
"41",171,2636655,26.428,-84.813,1980,6,7,17.80375,NA,472,NA,"XBT",-1042,NA
"42",172,2636657,26.528,-84.975,1980,6,7,18.5073333333333,NA,472,NA,"XBT",-1567,NA
"43",173,2636659,26.657,-85.16,1980,6,7,17.0783333333333,NA,472,NA,"XBT",-3298,NA
"44",174,2636674,26.818,-85.307,1980,6,7,17.665,NA,472,NA,"XBT",-3308,NA
"45",175,2636677,26.977,-85.46,1980,6,7,16.998125,NA,472,NA,"XBT",-3273,NA
"46",176,2636680,27.115,-85.61,1980,6,7,16.8104761904762,NA,472,NA,"XBT",-3245,NA
"47",177,2636685,27.275,-85.797,1980,6,7,16.2752380952381,NA,472,NA,"XBT",-3245,NA
"48",178,2636689,27.442,-85.957,1980,6,7,20.6709090909091,NA,472,NA,"XBT",-3239,NA
"49",179,2636692,27.595,-86.128,1980,6,7,17.4159090909091,NA,472,NA,"XBT",-3202,NA
"50",180,2636701,27.75,-86.29,1980,6,7,20.1995454545455,NA,472,NA,"XBT",-3154,NA
"51",181,2636707,27.915,-86.452,1980,6,7,19.3842105263158,NA,472,NA,"XBT",-3061,NA
"52",182,2636715,28.097,-86.652,1980,6,7,17.2033333333333,NA,472,NA,"XBT",-2935,NA
"53",183,2636718,28.243,-86.802,1980,6,7,20.1525925925926,NA,472,NA,"XBT",-1149,NA
"54",184,2636724,28.413,-86.978,1980,6,7,20.3409677419355,NA,472,NA,"XBT",-972,NA
"55",185,2636730,28.582,-87.15,1980,6,7,18.7326086956522,NA,472,NA,"XBT",-991,NA
"56",186,2636739,28.745,-87.238,1980,6,8,20.3304347826087,NA,472,NA,"XBT",-1021,NA
"57",187,2636752,28.85,-87.27,1980,6,8,19.1917391304348,NA,472,NA,"XBT",-1019,NA
"58",188,2636755,29.02,-87.62,1980,6,8,18.3269230769231,NA,472,NA,"XBT",-1765,NA
"59",189,2636756,29.065,-87.663,1980,6,8,20.5714285714286,NA,472,NA,"XBT",-1569,NA
"60",190,2636839,29.308,-94.642,1980,6,8,27.825,NA,18,NA,"XBT",-11,NA
"61",191,2636841,29.15,-94.35,1980,6,8,27.48375,NA,18,NA,"XBT",-16,NA
"62",192,2636864,28.8,-93.8,1980,6,9,26.061,NA,33,NA,"XBT",-23,NA
"63",193,2636869,28.62,-93.52,1980,6,9,24.7581818181818,NA,41,NA,"XBT",-37,NA
"64",194,2636945,25.05,-89.47,1980,6,9,20.1354166666667,NA,472,NA,"XBT",-3488,NA
"65",195,2636947,24.82,-89.23,1980,6,9,20.0676923076923,NA,472,NA,"XBT",-3553,NA
"66",196,2636952,24.58,-88.98,1980,6,9,19.3985185185185,NA,472,NA,"XBT",-3618,NA
"67",197,2636955,24.52,-88.77,1980,6,9,17.7068,NA,472,NA,"XBT",-3622,NA
"68",198,2636962,24.28,-88.52,1980,6,10,18.6157894736842,NA,472,NA,"XBT",-2568,NA
"69",199,2636977,24.08,-88.28,1980,6,10,18.852962962963,NA,348,NA,"XBT",-334,NA
"70",200,2636983,23.83,-88.05,1980,6,10,20.8608695652174,NA,228,NA,"XBT",-104,NA
"71",201,2636985,23.63,-87.78,1980,6,10,22.0025,NA,157,NA,"XBT",-125,NA
"72",202,2636994,23.43,-87.58,1980,6,10,21.5090909090909,NA,111,NA,"XBT",-104,NA
"73",203,2636996,23.2,-87.32,1980,6,10,20.9545454545455,NA,64,NA,"XBT",-51,NA
"74",204,2636997,23,-87.1,1980,6,10,17.9811111111111,NA,309,NA,"XBT",-295,NA
"75",205,2637008,22.8,-86.88,1980,6,10,16.8096666666667,NA,370,NA,"XBT",-356,NA
"76",206,2637014,22.6,-86.65,1980,6,10,16.5375862068966,NA,355,NA,"XBT",-366,NA
"77",207,2637398,27.08,-90.17,1980,6,14,19.2105263157895,NA,455,NA,"XBT",-2318,NA
"78",208,2637405,27.02,-89.92,1980,6,14,19.5195238095238,NA,452,NA,"XBT",-2367,NA
"79",209,2637406,26.88,-89.68,1980,6,14,20.3719047619048,NA,460,NA,"XBT",-2557,NA
"80",210,2637409,26.75,-89.42,1980,6,14,19.2094444444444,NA,458,NA,"XBT",-2763,NA
"81",211,2637415,26.62,-89.08,1980,6,14,19.4616,NA,458,NA,"XBT",-2726,NA
"82",212,2637417,26.55,-88.78,1980,6,14,20.0869565217391,NA,457,NA,"XBT",-2587,NA
"83",213,2637427,26.42,-88.42,1980,6,14,20.0462068965517,NA,452,NA,"XBT",-2672,NA
"84",214,2637431,26.33,-88.17,1980,6,14,20.7429032258065,NA,455,NA,"XBT",-2805,NA
"85",215,2637435,26.25,-87.88,1980,6,14,20.5596,NA,452,NA,"XBT",-2899,NA
"86",216,2637437,26.17,-87.58,1980,6,14,22.8773333333333,NA,455,NA,"XBT",-3062,NA
"87",217,2637439,26.05,-87.33,1980,6,14,22.0695,NA,454,NA,"XBT",-3146,NA
"88",218,2637442,26,-86.92,1980,6,14,23.6705,NA,457,NA,"XBT",-3203,NA
"89",219,2637446,25.93,-86.67,1980,6,14,22.6975,NA,451,NA,"XBT",-3218,NA
"90",220,2637459,25.8,-86.38,1980,6,14,22.5055,NA,452,NA,"XBT",-3188,NA
"91",221,2637461,25.67,-86.12,1980,6,14,22.5204545454545,NA,454,NA,"XBT",-3207,NA
"92",222,2637465,25.58,-85.92,1980,6,14,21.5477777777778,NA,453,NA,"XBT",-3234,NA
"93",223,2637470,25.47,-85.62,1980,6,14,21.1615789473684,NA,459,NA,"XBT",-3277,NA
"94",224,2637471,25.37,-85.28,1980,6,14,20.9627586206897,NA,453,NA,"XBT",-3299,NA
"95",225,2637473,27.68,-85.47,1980,6,14,16.9534615384615,NA,795,NA,"XBT",-865,NA
"96",226,2637479,25.33,-85.02,1980,6,14,21.1752173913043,NA,454,NA,"XBT",-3334,NA
"97",227,2637489,25.2,-84.75,1980,6,14,19.1652,NA,452,NA,"XBT",-3379,NA
"98",228,2637492,25.03,-84.45,1980,6,14,18.3407142857143,NA,459,NA,"XBT",-1668,NA
"99",229,2637495,27.63,-85.5,1980,6,14,16.1084,NA,775,NA,"XBT",-1251,NA
"100",230,2637499,27.47,-85.5,1980,6,14,15.6169230769231,NA,780,NA,"XBT",-2006,NA
"101",231,2637503,27.3,-85.5,1980,6,15,16.581,NA,573,NA,"XBT",-3198,NA
"102",232,2637524,27.12,-85.5,1980,6,15,16.6306666666667,NA,416,NA,"XBT",-3272,NA
"103",233,2637528,26.948,-85.498,1980,6,15,15.87,NA,752,NA,"XBT",-3290,NA
"104",234,2637542,26.727,-85.498,1980,6,15,14.7489473684211,NA,794,NA,"XBT",-3283,NA
"105",235,2637544,26.497,-85.498,1980,6,15,22.2205882352941,NA,132,NA,"XBT",-3276,NA
"106",236,2637547,26.208,-85.5,1980,6,15,16.3989285714286,NA,804,NA,"XBT",-3289,NA
"107",237,2637566,25.98,-85.5,1980,6,15,16.3271428571429,NA,785,NA,"XBT",-3284,NA
"108",238,2637575,25.742,-85.5,1980,6,15,15.8043333333333,NA,799,NA,"XBT",-3267,NA
"109",239,2637590,25.49,-85.5,1980,6,15,22.3471428571429,NA,276,NA,"XBT",-3290,NA
"110",240,2637821,27.45,-92.48,1980,6,17,15.1522857142857,NA,774,NA,"XBT",-1034,NA
"111",241,2637877,26.85,-91.23,1980,6,18,15.8894117647059,NA,774,NA,"XBT",-1956,NA
"112",242,2637911,26.63,-90.07,1980,6,18,16.7314705882353,NA,774,NA,"XBT",-2830,NA
"113",243,2637960,26.23,-88.93,1980,6,18,15.2847619047619,NA,774,NA,"XBT",-2923,NA
"114",244,2637996,26.93,-87.57,1980,6,18,17.3358,NA,775,NA,"XBT",-2866,NA
"115",245,2638045,25.5,-86.47,1980,6,19,19.310243902439,NA,775,NA,"XBT",-3260,NA
"116",246,2638072,25,-85.1,1980,6,19,14.3673333333333,NA,774,NA,"XBT",-3340,NA
"117",247,2638100,24.63,-83.82,1980,6,19,16.6833333333333,NA,485,NA,"XBT",-1256,NA
"118",248,2638134,24.23,-82.52,1980,6,19,16.3665789473684,NA,510,NA,"XBT",-622,NA
"119",249,2638163,24.37,-81.15,1980,6,20,19.6818518518519,NA,207,NA,"XBT",-203,NA
"120",250,2638174,25.245,-80.02,1980,6,20,15.3260975609756,NA,389,NA,"XBT",-261,NA
"121",251,2639346,24.37,-81.37,1980,7,3,19.7282608695652,NA,188,NA,"XBT",-197,NA
"122",252,2639382,24.12,-81.88,1980,7,4,18.9403571428571,NA,419,NA,"XBT",-754,NA
"123",253,2639497,22.47,-92.22,1980,7,5,19.5057142857143,NA,453,NA,"XBT",-3130,NA
"124",254,2639520,24.12,-81.9,1980,7,5,18.33,NA,480,NA,"XBT",-754,NA
"125",255,2639529,24.13,-81.88,1980,7,6,17.2611538461538,NA,485,NA,"XBT",-754,NA
"126",256,2639556,24.08,-81.87,1980,7,6,18.1585714285714,NA,477,NA,"XBT",-853,NA
"127",257,2639598,24.17,-82.5,1980,7,6,16.4032352941176,NA,472,NA,"XBT",-622,NA
"128",258,2639984,29,-87.2,1980,7,10,18.7177777777778,NA,482,NA,"XBT",-924,NA
"129",259,2640024,28.988,-87.192,1980,7,11,18.2965217391304,NA,383,NA,"XBT",-924,NA
"130",260,2640117,23.5,-93.28,1980,7,12,19.5076470588235,NA,429,NA,"XBT",-3733,NA
"131",261,2640449,24.67,-87.08,1980,7,14,22.3777777777778,NA,452,NA,"XBT",-2147,NA
"132",262,2640467,24.57,-86.07,1980,7,14,20.0835,NA,470,NA,"XBT",-3375,NA
"133",263,2640483,21.28,-85.3,1980,7,14,22.2389473684211,NA,473,NA,"XBT",-3971,NA
"134",264,2640492,21.53,-85.45,1980,7,14,22.3808,NA,473,NA,"XBT",-2181,NA
"135",265,2640495,21.8,-85.58,1980,7,14,21.64,NA,473,NA,"XBT",-1943,NA
"136",266,2640497,22.07,-85.73,1980,7,14,23.8168181818182,NA,464,NA,"XBT",-2005,NA
"137",267,2640515,22.35,-85.87,1980,7,15,21.9655555555556,NA,473,NA,"XBT",-1403,NA
"138",268,2640525,22.65,-86.02,1980,7,15,20.7273684210526,NA,473,NA,"XBT",-1012,NA
"139",269,2640526,22.95,-86.15,1980,7,15,22.2427272727273,NA,473,NA,"XBT",-1079,NA
"140",270,2640535,23.23,-86.28,1980,7,15,20.9957142857143,NA,472,NA,"XBT",-1350,NA
"141",271,2640542,23.52,-86.43,1980,7,15,22.64375,NA,472,NA,"XBT",-1260,NA
"142",272,2640543,23.82,-86.62,1980,7,15,22.3618181818182,NA,472,NA,"XBT",-1112,NA
"143",273,2640561,24.1,-86.78,1980,7,15,21.8858620689655,NA,472,NA,"XBT",-1370,NA
"144",274,2640564,24.38,-86.93,1980,7,15,20.086,NA,473,NA,"XBT",-1785,NA
"145",275,2640568,24.53,-87,1980,7,15,21.3903571428571,NA,473,NA,"XBT",-1709,NA
"146",276,2640573,24.82,-87.18,1980,7,15,25.2552173913043,NA,343,NA,"XBT",-3381,NA
"147",277,2640577,24.85,-87.2,1980,7,15,22.5373913043478,NA,473,NA,"XBT",-3393,NA
"148",278,2640578,25.07,-87.33,1980,7,15,22.6578947368421,NA,472,NA,"XBT",-3384,NA
"149",279,2640583,25.32,-87.45,1980,7,15,23.8213636363636,NA,473,NA,"XBT",-3389,NA
"150",280,2641004,26.732,-85.287,1980,7,19,19.6878260869565,NA,494,NA,"XBT",-3305,NA
"151",281,2641031,25.037,-83.735,1980,7,19,24.0216666666667,NA,96,NA,"XBT",-85,NA
"152",282,2641377,28.72,-93.58,1980,7,22,25.42625,NA,33,NA,"XBT",-27,NA
"153",283,2641383,28.55,-93.37,1980,7,22,25.9166666666667,NA,40,NA,"XBT",-41,NA
"154",284,2641388,28.35,-93.08,1980,7,22,25.4955555555556,NA,54,NA,"XBT",-54,NA
"155",285,2641392,28.15,-92.83,1980,7,22,25.6875,NA,75,NA,"XBT",-83,NA
"156",286,2641504,24.42,-88.6,1980,7,23,18.785652173913,NA,472,NA,"XBT",-3564,NA
"157",287,2641517,24.22,-88.4,1980,7,23,18.6771428571429,NA,472,NA,"XBT",-1438,NA
"158",288,2641522,24.02,-88.2,1980,7,23,16.1247826086957,NA,301,NA,"XBT",-295,NA
"159",289,2641530,23.8,-88,1980,7,23,20.0205882352941,NA,169,NA,"XBT",-99,NA
"160",290,2641531,23.58,-87.73,1980,7,23,21.2635714285714,NA,145,NA,"XBT",-173,NA
"161",291,2641533,23.38,-87.5,1980,7,23,22.965,NA,105,NA,"XBT",-106,NA
"162",292,2641537,23.18,-87.18,1980,7,23,22.1988888888889,NA,75,NA,"XBT",-81,NA
"163",293,2641546,22.88,-86.95,1980,7,23,16.3665217391304,NA,379,NA,"XBT",-372,NA
"164",294,2641561,22.68,-86.72,1980,7,23,16.2280952380952,NA,369,NA,"XBT",-352,NA
"165",295,2641577,22.15,-86.05,1980,7,23,20.6559375,NA,472,NA,"XBT",-1253,NA
"166",296,2641578,21.92,-85.88,1980,7,23,21.2231034482759,NA,473,NA,"XBT",-1725,NA
"167",297,2641911,24.47,-81.53,1980,7,26,19.422,NA,118,NA,"XBT",-152,NA
"168",298,2641951,24.32,-82.6,1980,7,26,23.325,NA,144,NA,"XBT",-164,NA
"169",410,2676086,25.533,-85.733,1981,6,18,19.0751724137931,NA,424,NA,"XBT",-3265,NA
"170",411,2676125,26.25,-87.833,1981,6,18,19.0378378378378,NA,507,NA,"XBT",-2919,NA
"171",412,2676191,27.75,-91.8,1981,6,19,19.9507142857143,NA,530,NA,"XBT",-694,NA
"172",413,2676750,26.75,-93,1981,6,25,18.2962962962963,NA,519,NA,"XBT",-1554,NA
"173",414,2676786,26.217,-90.767,1981,6,25,18.6225925925926,NA,498,NA,"XBT",-3168,NA
"174",415,2676840,25.333,-86.9,1981,6,26,19.6558333333333,NA,426,NA,"XBT",-3306,NA
"175",416,2676886,24.7,-84.367,1981,6,26,18.7288888888889,NA,485,NA,"XBT",-2999,NA
"176",417,2676939,25.25,-80.067,1981,6,27,25.8728571428571,NA,69,NA,"XBT",-261,NA
"177",418,2677187,28.23,-85.92,1981,6,30,18.5194444444444,NA,401,NA,"XBT",-592,NA
"178",419,2677426,29.7,-81.2,1981,7,3,18.4342857142857,NA,74,NA,"XBT",-18,NA
"179",420,2678991,29.263,-94.635,1981,7,14,29.723,NA,14,NA,"XBT",-14,NA
"180",421,2678993,29.108,-94.555,1981,7,14,29.37875,NA,15,NA,"XBT",-17,NA
"181",422,2678998,28.975,-94.482,1981,7,14,29.7272727272727,NA,14,NA,"XBT",-18,NA
"182",423,2679013,28.832,-94.408,1981,7,14,29.6784615384615,NA,73,NA,"XBT",-26,NA
"183",424,2679019,28.697,-94.338,1981,7,14,28.0146666666667,NA,31,NA,"XBT",-33,NA
"184",425,2679029,28.417,-94.203,1981,7,14,27.0285714285714,NA,44,NA,"XBT",-47,NA
"185",426,2679034,28.253,-94.125,1981,7,14,25.94,NA,53,NA,"XBT",-55,NA
"186",427,2679178,28.083,-94.038,1981,7,15,25.3021951219512,NA,122,NA,"XBT",-71,NA
"187",428,2679309,27.847,-93.518,1981,7,16,21.6448648648649,NA,209,NA,"XBT",-185,NA
"188",429,2679323,27.762,-93.538,1981,7,16,21.1002857142857,NA,223,NA,"XBT",-198,NA
"189",430,2679351,27.772,-93.613,1981,7,16,26.2741176470588,NA,57,NA,"XBT",-211,NA
"190",431,2679353,27.817,-93.66,1981,7,16,23.6173529411765,NA,113,NA,"XBT",-167,NA
"191",432,2679354,27.795,-93.633,1981,7,16,24.4295454545455,NA,109,NA,"XBT",-167,NA
"192",433,2679363,27.888,-93.73,1981,7,16,23.311875,NA,111,NA,"XBT",-130,NA
"193",434,2679364,27.937,-93.783,1981,7,16,25.5935294117647,NA,85,NA,"XBT",-110,NA
"194",435,2679373,27.887,-93.783,1981,7,16,24.1922727272727,NA,103,NA,"XBT",-139,NA
"195",436,2679382,27.765,-93.788,1981,7,16,21.4002631578947,NA,277,NA,"XBT",-293,NA
"196",437,2679391,27.798,-93.788,1981,7,16,26.798,NA,55,NA,"XBT",-222,NA
"197",438,2679394,27.74,-93.842,1981,7,16,20.562972972973,NA,308,NA,"XBT",-307,NA
"198",439,2679397,27.747,-93.907,1981,7,16,20.1559259259259,NA,323,NA,"XBT",-428,NA
"199",440,2679406,27.772,-93.935,1981,7,16,20.0125,NA,304,NA,"XBT",-232,NA
"200",441,2679410,27.805,-93.935,1981,7,16,22.4021052631579,NA,196,NA,"XBT",-232,NA
"201",442,2679412,27.822,-93.938,1981,7,16,22.7566666666667,NA,166,NA,"XBT",-232,NA
"202",443,2679414,27.857,-93.938,1981,7,16,24.2187096774194,NA,127,NA,"XBT",-133,NA
"203",444,2679563,24.8,-83.73,1981,7,18,25.98,NA,84,NA,"XBT",-73,NA
"204",445,2679568,24.92,-83.95,1981,7,18,22.6872727272727,NA,128,NA,"XBT",-126,NA
"205",446,2679580,24.98,-84.2,1981,7,18,17.2983333333333,NA,389,NA,"XBT",-255,NA
"206",447,2679588,25.05,-84.48,1981,7,18,19.0590476190476,NA,473,NA,"XBT",-2081,NA
"207",448,2679592,25.15,-84.73,1981,7,18,22.7641176470588,NA,289,NA,"XBT",-2910,NA
"208",449,2679593,25.22,-84.95,1981,7,18,21.386,NA,332,NA,"XBT",-3355,NA
"209",450,2679600,25.23,-85.22,1981,7,18,21.854,NA,357,NA,"XBT",-3337,NA
"210",451,2679608,25.28,-85.43,1981,7,18,27.7866666666667,NA,126,NA,"XBT",-3308,NA
"211",452,2679622,25.37,-85.63,1981,7,18,20.7409523809524,NA,475,NA,"XBT",-3275,NA
"212",453,2679628,25.45,-85.82,1981,7,18,21.631,NA,476,NA,"XBT",-3255,NA
"213",454,2679631,25.53,-86.02,1981,7,18,21.7905555555556,NA,473,NA,"XBT",-3218,NA
"214",455,2679633,25.63,-86.23,1981,7,18,20.9644444444444,NA,475,NA,"XBT",-3215,NA
"215",456,2679637,25.73,-86.43,1981,7,18,20.095,NA,475,NA,"XBT",-3220,NA
"216",457,2679652,25.85,-86.63,1981,7,18,18.74,NA,477,NA,"XBT",-3231,NA
"217",458,2679658,25.98,-86.8,1981,7,18,17.9865217391304,NA,476,NA,"XBT",-3210,NA
"218",459,2679660,26.1,-87.08,1981,7,18,16.9275,NA,472,NA,"XBT",-3149,NA
"219",460,2679666,26.22,-87.3,1981,7,18,16.7461904761905,NA,474,NA,"XBT",-3107,NA
"220",461,2679789,26.35,-87.52,1981,7,19,18.3258823529412,NA,475,NA,"XBT",-3008,NA
"221",462,2679796,26.37,-87.82,1981,7,19,17.2310526315789,NA,472,NA,"XBT",-2858,NA
"222",463,2679806,26.45,-88.07,1981,7,20,16.4165384615385,NA,482,NA,"XBT",-2749,NA
"223",464,2679820,26.52,-88.4,1981,7,20,16.6415384615385,NA,475,NA,"XBT",-2580,NA
"224",697,2713419,30.03,-80,1982,6,1,17.2963636363636,NA,468,NA,"XBT",-536,NA
"225",698,2713937,24.57,-83.02,1982,6,7,25.55,NA,26,NA,"XBT",-29,NA
"226",699,2713940,24.65,-83.28,1982,6,7,23.0809090909091,NA,58,NA,"XBT",-65,NA
"227",700,2713944,24.73,-83.53,1982,6,7,22.7825,NA,61,NA,"XBT",-65,NA
"228",701,2713947,24.82,-83.8,1982,6,7,21.9438235294118,NA,76,NA,"XBT",-81,NA
"229",702,2713950,24.87,-84.05,1982,6,7,23.0144736842105,NA,192,NA,"XBT",-206,NA
"230",703,2713951,24.9,-84.28,1982,6,7,17.0360869565217,NA,451,NA,"XBT",-684,NA
"231",704,2713955,24.95,-84.52,1982,6,7,19.9355102040816,NA,554,NA,"XBT",-2472,NA
"232",705,2713959,25.05,-84.77,1982,6,7,19.0455263157895,NA,541,NA,"XBT",-3384,NA
"233",706,2713962,25.13,-85.02,1982,6,7,19.6456097560976,NA,518,NA,"XBT",-3344,NA
"234",707,2713963,25.23,-85.23,1982,6,7,20.4601960784314,NA,551,NA,"XBT",-3337,NA
"235",708,2713968,25.43,-85.35,1982,6,7,19.8653333333333,NA,517,NA,"XBT",-3294,NA
"236",709,2713979,25.47,-85.65,1982,6,7,19.1651020408163,NA,553,NA,"XBT",-3277,NA
"237",710,2713981,25.57,-85.9,1982,6,7,16.658125,NA,536,NA,"XBT",-3234,NA
"238",711,2713983,25.73,-86.43,1982,6,7,21.4693103448276,NA,206,NA,"XBT",-3220,NA
"239",712,2713985,25.67,-86.17,1982,6,7,17.5540909090909,NA,538,NA,"XBT",-3193,NA
"240",713,2713988,25.8,-86.72,1982,6,7,18.5647826086957,NA,546,NA,"XBT",-3250,NA
"241",714,2713995,25.87,-87.02,1982,6,7,20.789,NA,541,NA,"XBT",-3251,NA
"242",715,2713997,25.93,-87.32,1982,6,7,20.6970588235294,NA,540,NA,"XBT",-3210,NA
"243",716,2714002,26,-87.6,1982,6,7,22.0814,NA,535,NA,"XBT",-3140,NA
"244",717,2714004,26.08,-87.87,1982,6,7,22.2692682926829,NA,531,NA,"XBT",-3018,NA
"245",718,2714009,26.2,-88.15,1982,6,7,21.761935483871,NA,527,NA,"XBT",-2859,NA
"246",719,2714015,26.35,-88.73,1982,6,7,20.6952272727273,NA,533,NA,"XBT",-2730,NA
"247",720,2714029,26.47,-88.98,1982,6,8,21.3196428571429,NA,535,NA,"XBT",-2800,NA
"248",721,2714658,28.42,-87.08,1982,6,13,17.1329411764706,NA,477,NA,"XBT",-1133,NA
"249",722,2714700,26.92,-86.73,1982,6,13,22.5047619047619,NA,465,NA,"XBT",-3086,NA
"250",723,2714731,25.3,-86.6,1982,6,13,16.6296,NA,472,NA,"XBT",-3280,NA
"251",724,2714761,23.78,-86.3,1982,6,14,20.3905263157895,NA,470,NA,"XBT",-1367,NA
"252",725,2714792,22.32,-86.18,1982,6,14,18.2625,NA,469,NA,"XBT",-1157,NA
"253",726,2714824,20.93,-85.15,1982,6,14,26.7311111111111,NA,213,NA,"XBT",-4484,NA
"254",727,2714845,20.32,-84.6,1982,6,14,22.6957894736842,NA,473,NA,"XBT",-4533,NA
"255",728,2714870,19.62,-84,1982,6,15,22.4605263157895,NA,472,NA,"XBT",-4244,NA
"256",729,2714911,18.885,-82.627,1982,6,15,20.4085714285714,NA,467,NA,"XBT",-4179,NA
"257",730,2718723,23.45,-89.75,1982,7,19,20.2575,NA,314,NA,"XBT",-298,NA
"258",731,2718764,24.5,-91.15,1982,7,19,19.681,NA,470,NA,"XBT",-3743,NA
"259",732,2718838,26.77,-94.93,1982,7,20,17.5241666666667,NA,466,NA,"XBT",-1373,NA
"260",733,2718863,19.93,-83.6,1982,7,20,22.11875,NA,468,NA,"XBT",-3676,NA
"261",734,2718894,20.63,-84.68,1982,7,21,21.9454166666667,NA,466,NA,"XBT",-4552,NA
"262",735,2718963,23.55,-83.52,1982,7,21,20.6745833333333,NA,466,NA,"XBT",-2142,NA
"263",736,2719129,24.883,-87.1,1982,7,23,16.1085185185185,NA,469,NA,"XBT",-3395,NA
"264",737,2719149,24.25,-84.467,1982,7,23,21.6674193548387,NA,502,NA,"XBT",-3394,NA
"265",738,2719205,25.417,-80.05,1982,7,24,18.3572,NA,251,NA,"XBT",-249,NA
"266",739,2719986,25.183,-84.867,1982,7,31,21.59,NA,472,NA,"XBT",-3372,NA
"267",740,2720034,26.267,-87.967,1982,7,31,19.2058620689655,NA,464,NA,"XBT",-2888,NA
"268",829,2749105,24.52,-83.32,1983,6,5,23.9984615384615,NA,74,NA,"XBT",-72,NA
"269",830,2749113,24.67,-83.75,1983,6,5,21.0489795918367,NA,188,NA,"XBT",-348,NA
"270",831,2749115,24.77,-84.03,1983,6,5,17.32234375,NA,315,NA,"XBT",-352,NA
